0.0,0.20024202028830226,0.07324039771238244,0.20024202028830226,0.022297142123156026,0.13992676840296364,0.04495485432356643,0.13992676840296364,0.029105970173627618,0.13992676840296364
0.20024202028830226,0.0,0.20024202028830226,0.10325253018214581,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226
0.07324039771238244,0.20024202028830226,0.0,0.20024202028830226,0.07324039771238244,0.13992676840296364,0.07324039771238244,0.13992676840296364,0.07324039771238244,0.13992676840296364
0.20024202028830226,0.10325253018214581,0.20024202028830226,0.0,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226,0.20024202028830226
0.022297142123156026,0.20024202028830226,0.07324039771238244,0.20024202028830226,0.0,0.13992676840296364,0.04495485432356643,0.13992676840296364,0.029105970173627618,0.13992676840296364
0.13992676840296364,0.20024202028830226,0.13992676840296364,0.20024202028830226,0.13992676840296364,0.0,0.13992676840296364,0.0843518326307403,0.13992676840296364,0.05762921007885714
0.04495485432356643,0.20024202028830226,0.07324039771238244,0.20024202028830226,0.04495485432356643,0.13992676840296364,0.0,0.13992676840296364,0.04495485432356643,0.13992676840296364
0.13992676840296364,0.20024202028830226,0.13992676840296364,0.20024202028830226,0.13992676840296364,0.0843518326307403,0.13992676840296364,0.0,0.13992676840296364,0.0843518326307403
0.029105970173627618,0.20024202028830226,0.07324039771238244,0.20024202028830226,0.029105970173627618,0.13992676840296364,0.04495485432356643,0.13992676840296364,0.0,0.13992676840296364
0.13992676840296364,0.20024202028830226,0.13992676840296364,0.20024202028830226,0.13992676840296364,0.05762921007885714,0.13992676840296364,0.0843518326307403,0.13992676840296364,0.0
